anomaly_score,is_anomaly
0.41412502705395826,0
0.4496441606039093,1
0.4100267452013334,0
0.4107871946925999,0
0.4330363718594968,0
0.4064651521749424,0
0.4062111177793733,0
0.40430626497131866,0
0.40840763975959776,0
0.4188340416597423,0
0.42809378240857204,0
0.41523493556434465,0
0.39656342302499303,0
0.4269991049822323,0
0.39399274811598056,0
0.44390653526549007,1
0.40695311678689383,0
0.4289631371031278,0
0.39671345165067656,0
0.4103796562179805,0
0.39589623997614404,0
0.41143053116530026,0
0.4132020456891228,0
0.416447912176668,0
0.38302827314856325,0
0.4049439347500828,0
0.407184727624275,0
0.426554728310239,0
0.40401219500192437,0
0.4009187746921495,0
0.3916253156001242,0
0.392047796251386,0
0.42315167681678384,0
0.4072516742092887,0
0.4118935982960051,0
0.41207736893745817,0
0.3999000448951318,0
0.39628881169135927,0
0.39857956475064793,0
0.39659784561954975,0
0.40025954007939474,0
0.3864918847623816,0
0.38516819153680976,0
0.37902332633968866,0
0.4024150692783685,0
0.4483709841545496,1
0.4535155980361517,1
0.40725310248127833,0
0.3967634296807515,0
0.40559539343909473,0
0.41118800493072627,0
0.4064854968611182,0
0.3937581035675497,0
0.3949813694462757,0
0.39204692293693827,0
0.4048477392461226,0
0.41521390580021605,0
0.39508445650195756,0
0.39929182214604453,0
0.4121693870243479,0
0.37914031912170676,0
0.4136768030309991,0
0.40293345756658033,0
0.4001591728765585,0
0.38295307994960254,0
0.47923287767160416,1
0.37569445758760933,0
0.3845127969508519,0
0.38887942799741654,0
0.40994236136693757,0
0.3885943504797036,0
0.413660364298197,0
0.40195209183192737,0
0.4313404212489915,0
0.423228370029694,0
0.43733938702433334,0
0.4084258741704853,0
0.3973352009948908,0
0.3840269959633571,0
0.3963739572855989,0
0.39824302284675567,0
0.41477674076729454,0
0.39716355570551404,0
0.40534093638304114,0
0.4228173214511819,0
0.4460397100015172,1
0.4200784371555886,0
0.39822008974960627,0
0.4611629086272016,1
0.39893876574073417,0
0.3989721474611538,0
0.4131495294439218,0
0.40681006459698815,0
0.40715513354952565,0
0.38302991766109684,0
0.4088223902083769,0
0.3916349159596262,0
0.4323552186101685,0
0.4380263799981319,0
0.3856318216238841,0
0.40140032266498377,0
0.4224417899571124,0
0.39478459497585483,0
0.4012021900484143,0
0.4065702214329346,0
0.3849546369313359,0
0.39281608667797246,0
0.3909996887389602,0
0.404553153763124,0
0.39973834165044875,0
0.4003331244976139,0
0.3915496825132796,0
0.408768568723066,0
0.3957639941214471,0
0.3889787162797526,0
0.40692331191362363,0
0.39257185901805547,0
0.3919094688841014,0
0.3986129659206051,0
0.403015050827886,0
0.39003806340871927,0
0.4059511949100067,0
0.3835880193863192,0
0.4020800127176904,0
0.38329972470170875,0
0.3850461795641369,0
0.38183346963771103,0
0.3818244210737638,0
0.38552298628185216,0
0.4123789604505799,0
0.39941036785540435,0
0.38932338674175115,0
0.39181765274927227,0
0.38040679058909965,0
0.41989407815453644,0
0.4116879480784793,0
0.38915927046557225,0
0.3868731217669341,0
0.3898489566937036,0
0.39441698152764154,0
0.38565328156970413,0
0.38743005001893255,0
0.39831680804079667,0
0.38877659637437467,0
0.38256822947345515,0
0.39664873359803304,0
0.40162604364917953,0
0.3946692652889458,0
0.4025243713299229,0
0.39565064877478245,0
0.4381307771403843,0
0.4241411249966761,0
0.3875892732839485,0
0.3959162308720638,0
0.37893273787431453,0
0.40782830532286063,0
0.4006874077184624,0
0.4197090966268197,0
0.4042426012959943,0
0.38918747262619097,0
0.40852436679702037,0
0.38270276801063596,0
0.37847423398023816,0
0.3954039063531185,0
0.39016186829860944,0
0.4171702640345173,0
0.3864115846265636,0
0.3963914535520014,0
0.38804947511631105,0
0.402747393902241,0
0.39102043502549594,0
0.39894994810684714,0
0.3812395553584308,0
0.4115014007641717,0
0.3947465673304375,0
0.41228027797635863,0
0.3778550177231745,0
0.5128459741087285,1
0.3891585149468815,0
0.3742547512647325,0
0.3946957740759049,0
0.403716465547523,0
0.38935760392774854,0
0.39619792794125014,0
0.39466001253796196,0
0.3882572261567941,0
0.388895021393192,0
0.39767526976629275,0
0.3998354797209885,0
0.4052816121948697,0
0.4008182184771606,0
0.38625030913584807,0
0.4030409906825419,0
0.4024646642706421,0
0.4024592621541384,0
0.3909044594986436,0
0.3857281671082401,0
0.43324758062025515,0
0.4004119179088674,0
0.39565824485022494,0
0.405563758055367,0
0.40581486737000805,0
0.397693119346792,0
0.39021522585876584,0
0.39755828204073174,0
0.40136897886247,0
0.39747187075810225,0
0.39515972780913244,0
0.38253083948213634,0
0.39900107798594214,0
0.3976635092488965,0
0.4034169790317599,0
0.3951881335883662,0
0.4219873759768026,0
0.4115659072112153,0
0.41904294013606935,0
0.3936077441197659,0
0.39627266472336165,0
0.40641212021648193,0
0.3926288485664314,0
0.41072033115685813,0
0.37865317392825626,0
0.4039056198938292,0
0.41544145974615854,0
0.40864550820828566,0
0.3940230329316753,0
0.3896216022705367,0
0.3944455751322078,0
0.3783712208660756,0
0.3920006274020203,0
0.3954525009584344,0
0.40319725321137884,0
0.38788423236178043,0
0.3801078278126443,0
0.4031408409242394,0
0.38279714445156116,0
0.4102343783140455,0
0.4473450985177656,1
0.3902345202482979,0
0.41852913558778865,0
0.3960177143198791,0
0.39748344139001685,0
0.4091511253823744,0
0.39704766090047855,0
0.3855077178577354,0
0.37842680566829967,0
0.39516168459094714,0
0.40957416152814563,0
0.3789605524957896,0
0.4310471811727314,0
0.41996944956989046,0
0.4131214666019972,0
0.3971954519861418,0
0.40041125454211945,0
0.40176802141068024,0
0.3930298886730988,0
0.3967794380026537,0
0.401723470972381,0
0.3959774686646098,0
0.3916937928509039,0
0.4090342638696162,0
0.3838145254798766,0
0.4087400323094355,0
0.4012596312043803,0
0.41613314854369776,0
0.37972468195327197,0
0.40246508861288743,0
0.38145060063583097,0
0.3899961888237943,0
0.45182222417176077,1
0.398900416480555,0
0.3926969605541817,0
0.3905056911452827,0
0.41020477382413323,0
0.3891245608238079,0
0.3948761022309614,0
0.3929603216286943,0
0.41674202635465674,0
0.3916786913717809,0
0.3908027533902352,0
0.402110125345162,0
0.3973131434886836,0
0.4382536252539404,0
0.40171943041224467,0
0.38111867531509963,0
0.41718697394653514,0
0.4273315674146922,0
0.4402117526777857,1
0.42799876634421813,0
0.399951211242029,0
0.37931698204026804,0
0.3973761477408666,0
0.3900706340222732,0
0.3886143290033523,0
0.39654157344617963,0
0.4129597632188215,0
0.38092298404295094,0
0.4057657532348541,0
0.42293015645766063,0
0.40011113686622696,0
0.4012221852284145,0
0.4119516515289374,0
0.3745789655810891,0
0.38760710935172304,0
0.3759008932635683,0
0.39172295098756454,0
0.39963966308327054,0
0.4102722701350296,0
0.3847778095914521,0
0.3896396481241421,0
0.41226063061751356,0
0.3909232716149169,0
0.4163790257329879,0
0.38454953295652217,0
0.390978094381629,0
0.3874341739290687,0
0.3999414385991792,0
0.38372908441634535,0
0.3922047344414956,0
0.3859193461133844,0
0.3842981098060705,0
0.3953540728283499,0
0.3930501175871304,0
0.4218766595008412,0
0.4002928848708388,0
0.41488799476401705,0
0.40140454479894644,0
0.41393547246791584,0
0.42232017474350003,0
0.4029163467248743,0
0.38017066146155004,0
0.41781698246752524,0
0.36676310024680214,0
0.41186724115705514,0
0.39875504978887455,0
0.4059524046961949,0
0.3759428986395444,0
0.3729629494735766,0
0.40526172310303954,0
0.4184568100137,0
0.41240833304930863,0
0.4270475161872873,0
0.4239162755197224,0
0.3952666604776909,0
0.38745282486833127,0
0.42332533719917,0
0.39647109185817203,0
0.42036942704544367,0
0.39691343715951566,0
0.39968067389142514,0
0.38931309498802785,0
0.3918358697657292,0
0.4154200455064064,0
0.3974051506498598,0
0.38908817625973624,0
0.39745153883766426,0
0.3927145946253355,0
0.4011251198618511,0
0.40484002950364956,0
0.5163707577341204,1
0.40318032160919326,0
0.37988641796478456,0
0.4144184271593894,0
0.4165263308146518,0
0.38594037644911394,0
0.3942133256218721,0
0.3979562622547595,0
0.3997808113144619,0
0.4848349709607315,1
0.3903237270411503,0
0.3901741898737786,0
0.3919376846406031,0
0.4112791441953108,0
0.39137026553859106,0
0.38879148603402514,0
0.4091044061318133,0
0.38057502090986967,0
0.4005721337343114,0
0.409400257412736,0
0.39930999068733875,0
0.41312552373684486,0
0.41388698342114294,0
0.39850466820494485,0
0.41813129136227306,0
0.3827687988226961,0
0.4119544133383677,0
0.39791923661431977,0
0.380771878194659,0
0.38878915483077525,0
0.40094664979076833,0
0.4104341363143768,0
0.4069295354614892,0
0.4056285748986223,0
0.3979492128483971,0
0.4197625170644758,0
0.3970646677682182,0
0.38891207561621083,0
0.38760946733248114,0
0.3798684398541905,0
0.4482956566649904,1
0.410061626444053,0
0.39065003323721925,0
0.39544633010514485,0
0.3977849183495942,0
0.39493749874825634,0
0.39580451389134225,0
0.40839839066649003,0
0.4017052338096267,0
0.4107051957683695,0
0.3763594509467053,0
0.3985531432861397,0
0.42430824944397266,0
0.4414218910104923,1
0.38838684043118155,0
0.39173546281245664,0
0.403704283902301,0
0.4078994252368849,0
0.3963371270641126,0
0.3972716134675916,0
0.3833210139894804,0
0.41256351401488045,0
0.3914786995003161,0
0.3943023430491428,0
0.3913759266359482,0
0.3984397366306573,0
0.43231691121270444,0
0.42005568380818314,0
0.39437888249210273,0
0.4255252925434185,0
0.40185667755968524,0
0.42455764415260955,0
0.41216645431662274,0
0.40012752033086924,0
0.3838931277545227,0
0.38775102349710083,0
0.4214160341437437,0
0.3852230040861531,0
0.372320309181045,0
0.40363286331593023,0
0.42453034525800515,0
0.4134709641861366,0
0.4322924345241204,0
0.40451508037395817,0
0.3853936151750446,0
0.40678319863477724,0
0.4129573912014383,0
0.3955978755449845,0
0.4026744679887984,0
0.3854522568208537,0
0.3910642262870308,0
0.4191264814679664,0
0.37599496998364823,0
0.4087481274261484,0
0.385357143669278,0
0.3942327648992561,0
0.37308777971771867,0
0.3889763303197431,0
0.41087832048059086,0
0.3890025783816488,0
0.4175980833661118,0
0.3911296237445161,0
0.3860003016553602,0
0.3885770645462861,0
0.4141755963743337,0
0.4006021756211054,0
0.41123962412874415,0
0.38869307832449557,0
0.39981749945197437,0
0.3873928412157594,0
0.3904055027169436,0
0.39351198731501597,0
0.3913787238164197,0
0.40043453967714504,0
0.4106369917523889,0
0.3928632854829619,0
0.40260743493586176,0
0.4023144748572881,0
0.38068410254497853,0
0.41455198428202666,0
0.3978806789603765,0
0.3987679078946609,0
0.4037289643486004,0
0.3814122622768161,0
0.3920652483093915,0
0.39931457410780896,0
0.3851492512107744,0
0.4182183314130897,0
0.40190217949123075,0
0.39408393842904094,0
0.38238002311875874,0
0.40363131059742163,0
0.3860895702999617,0
0.3839033896458767,0
0.4187237046754663,0
0.4106264556486898,0
0.4280011711417893,0
0.38678723750234123,0
0.40752489332843367,0
0.38961338991716793,0
0.4083635966593264,0
0.3922948524920038,0
0.40315278777837665,0
0.3848320410570683,0
0.3848385240816634,0
0.3794049874754341,0
0.39485623366771955,0
0.3934594405837037,0
0.41214638378342766,0
0.3881908152347065,0
0.41606405833900173,0
0.37579954340519983,0
0.41522706051715624,0
0.38910210921557065,0
0.4028488058615405,0
0.4008644877611017,0
0.3783479284210728,0
0.38605053106395365,0
0.3836831787061775,0
0.4020543754983302,0
0.39577128067476913,0
0.4127477958566927,0
0.4030271989884617,0
0.40956685742633125,0
0.4119054215291135,0
0.4229274003826056,0
0.3900128160875785,0
0.39964295769632696,0
0.39475323080824065,0
0.41341751466245275,0
0.41106723695465397,0
0.39237489919706886,0
0.3830874419551384,0
0.39950926336594805,0
0.3818218979593166,0
0.3903242029544117,0
0.4156959073060282,0
0.514050187109736,1
0.40884885507637286,0
0.3847975560075345,0
0.4088457873971155,0
0.4092544028862548,0
0.39949120189664794,0
0.39166426363607776,0
0.40772984369276705,0
0.39070466603047926,0
0.40646291889931474,0
0.38548258993112827,0
0.3935989810268228,0
0.3985743421840272,0
0.40372444815914943,0
0.3991170210766405,0
0.3727827473580488,0
0.3848159580176129,0
0.3787270991064033,0
0.38642723860940986,0
0.41583937362089834,0
0.3929838396741385,0
0.3904982468554298,0
0.3845178339416824,0
0.40043729073872103,0
0.39054889357504924,0
0.38784713724871933,0
0.37692111381784565,0
0.3917550582745974,0
0.3959216698593725,0
0.38254924505484433,0
0.3856690382857001,0
0.38921229874614655,0
0.3926010224819904,0
0.4235669174299733,0
0.3882059789753265,0
0.37803453949285704,0
0.3949203061319311,0
0.36936375603112315,0
0.4107772561313314,0
0.39242668554624255,0
0.3963611616814931,0
0.42418466044285125,0
0.4076512750892639,0
0.3715983484849564,0
0.38355895121570666,0
0.4046434559642169,0
0.38871070549315884,0
0.3766227668629984,0
0.3933615783331417,0
0.4019706038130624,0
0.3846533169426038,0
0.3906874923112489,0
0.3884545633912012,0
0.38022929125411914,0
0.38799144589725026,0
0.40759050325264307,0
0.3971878391131466,0
0.38958179776001955,0
0.38668684256108227,0
0.3775567333993725,0
0.3888783857812184,0
0.4110828606843897,0
0.40221638983474545,0
0.39120059117021655,0
0.41471633181652257,0
0.3955552027520744,0
0.39106755246014446,0
0.3915264102733228,0
0.4066638253598783,0
0.4063446598575826,0
0.4003845630270631,0
0.41738393526657236,0
0.41025344102872724,0
0.3768748571908456,0
0.3874056967446278,0
0.442728646287094,1
0.3818105285462421,0
0.3808920037294954,0
0.37739140522427206,0
0.41761632515685293,0
0.38574268346918617,0
0.40413319620501004,0
0.41867649232550497,0
0.3781226160658289,0
0.36842133806311955,0
0.38327105637602615,0
0.39807854424490813,0
0.38279683761489763,0
0.38567698995232025,0
0.379444828343089,0
0.3896573593055339,0
0.4096479653511935,0
0.38411168884656793,0
0.3859443663318639,0
0.38372623106068326,0
0.3852643929567345,0
0.38679863915934354,0
0.3806386124179253,0
0.39887751535421356,0
0.37712983626221297,0
0.39337772228772144,0
0.3844723668652851,0
0.38983642895938214,0
0.3939457812195633,0
0.40620266874478056,0
0.3950777414987416,0
0.3904580510045603,0
0.38164490177622984,0
0.3876911288288438,0
0.3816307357802236,0
0.38275356579539005,0
0.3997530667637632,0
0.41617641441384395,0
0.38564023173807854,0
0.38470979125468274,0
0.38084816464683674,0
0.419522111078651,0
0.4011505575898698,0
0.38907961103688915,0
0.38655267640118246,0
0.387848160455371,0
0.3879056858724585,0
0.40435118418656674,0
0.38967721062433264,0
0.38780992445038115,0
0.4258352669962761,0
0.39269454521904323,0
0.3878522356760928,0
0.39790894850929065,0
0.40460391908479715,0
0.3861113663461113,0
0.4012090277191644,0
0.39453102461032297,0
0.429220353819877,0
0.4196154570595242,0
0.4200202946620584,0
0.4135672191176593,0
0.39728109010925683,0
0.383082080516742,0
0.4095733040403298,0
0.3907896371709862,0
0.3782265166923845,0
0.4075191409755632,0
0.389410030950588,0
0.4055996791145193,0
0.3891132419026184,0
0.410094394080365,0
0.3996326575262163,0
0.3834388455327224,0
0.37971383615766346,0
0.39252037334460094,0
0.3890558903642979,0
0.4023522528724483,0
0.3901779849462745,0
0.4012785127909223,0
0.38643889253805375,0
0.394650679684567,0
0.4070786315239124,0
0.3925398313540596,0
0.4009473193720848,0
0.39183282960482907,0
0.42293043379258366,0
0.4051592822758611,0
0.4055051314577895,0
0.41024650352215175,0
0.41372501208921664,0
0.4331263865339067,0
0.3753003240078933,0
0.3825763752997187,0
0.3749547895952297,0
0.4223473159239015,0
0.38774953764813863,0
0.3942585989511474,0
0.3968047476283165,0
0.38300359773426795,0
0.40597592927849446,0
0.40208226246833817,0
0.39115750676713873,0
0.41700967303573144,0
0.39316042654575245,0
0.390910506244893,0
0.38763715591772324,0
0.3946540811043469,0
0.4235879232913525,0
0.39752752154777327,0
0.3956486279153299,0
0.3948116749063571,0
0.40423348816118876,0
0.3872443644132578,0
0.38419366321079906,0
0.4068683163031339,0
0.4004437216038893,0
0.4071395834874267,0
0.389074775280659,0
0.40218794636003785,0
0.3911569459040178,0
0.39541466833665095,0
0.3918805051289711,0
0.410068281209637,0
0.3932864446729855,0
0.38563845984384926,0
0.4046618632371356,0
0.3999699244864443,0
0.3967829521863864,0
0.3903964264590483,0
0.40829740807615633,0
0.38508579204481913,0
0.3984331930292263,0
0.3821519686383059,0
0.3941106218374517,0
0.3859849955100371,0
0.42644312755960717,0
0.40106851520899517,0
0.394990714095071,0
0.3890827599037943,0
0.3864040730709302,0
0.4128724687705621,0
0.40598816459457515,0
0.4192733535205938,0
0.40275931189016934,0
0.39852640820462887,0
0.3931731244229197,0
0.44427988356805226,1
0.41431783263755584,0
0.4037184667967617,0
0.4180407250160506,0
0.39748940229572355,0
0.4097227024522731,0
0.4159906850989169,0
0.3779520160441196,0
0.41250263416373406,0
0.38861468156468687,0
0.4122679995905271,0
0.42272710133306257,0
0.40663388646886184,0
0.4078262789767369,0
0.4336713949864864,0
0.41020501945484295,0
0.4053882193577032,0
0.3829695458707873,0
0.43292444260004853,0
0.39339739267185303,0
0.4042242209161277,0
0.3861019802838821,0
0.4068897580384519,0
0.3973124134796362,0
0.4219555033177911,0
0.3895020068414798,0
0.3872586076832437,0
0.3878942404205163,0
0.38951912922614756,0
0.3917083914903541,0
0.38761739825455904,0
0.4043549118575958,0
0.4317122043836587,0
0.42481917482265363,0
0.4128016443930727,0
0.3997049986298282,0
0.3816530039092848,0
0.39520950376577685,0
0.38386169231133727,0
0.392681727233974,0
0.3869249498601752,0
0.3949505929078968,0
0.3975134225424553,0
0.3950266567368612,0
0.3723375160459156,0
0.39607310671621837,0
0.40971353661881454,0
0.4054350938912198,0
0.3892886895926899,0
0.39218190802815045,0
0.43798016965038084,0
0.385094946220855,0
0.42959907340863046,0
0.41094193389032685,0
0.3957390481265681,0
0.3829291237179057,0
0.3810580220676344,0
0.3962480917645597,0
0.3816494039564805,0
0.3907411911405548,0
0.3874728200397749,0
0.3814281771587793,0
0.3832229308498283,0
0.3929046406896588,0
0.4246537474561022,0
0.39782661719774093,0
0.40840742097338834,0
0.4423511672622892,1
0.4163984821554588,0
0.4078082378452736,0
0.39881789759253244,0
0.3852095486447562,0
0.40634822854327335,0
0.39865599476991187,0
0.40559728938168793,0
0.42060045092395554,0
0.4070371001127095,0
0.41285884176765053,0
0.3682060024564822,0
0.42283960532420456,0
0.41473848849789885,0
0.41067841336533517,0
0.4149166487831201,0
0.39544165857913516,0
0.407950931285432,0
0.3878195598920417,0
0.41702010642535536,0
0.39608807696510484,0
0.4002535736337867,0
0.4076724808228068,0
0.4022591540844792,0
0.4029462795398378,0
0.4169464051511419,0
0.40042102733453205,0
0.4176035201601101,0
0.3981669735764,0
0.42882150528536,0
0.4089485476134462,0
0.4042118632497106,0
0.3998542324390928,0
0.45041146777784846,1
0.40316142109165626,0
0.388737945409277,0
0.3968595828926611,0
0.40878818089788166,0
0.40906417374710713,0
0.416499648590266,0
0.3963229150792403,0
0.40671649167302465,0
0.41699564351809804,0
0.3966522186436816,0
0.39119131935354673,0
0.37997731475892793,0
0.4017713143441223,0
0.3835998754283183,0
0.4001111033392456,0
0.38995580312566075,0
0.38392631609486555,0
0.40933302016520545,0
0.3820252546617339,0
0.3898274204499648,0
0.3948243259388019,0
0.3762187085494906,0
0.3953161190824043,0
0.38075956741857414,0
0.44656742538043864,1
0.42107165621234927,0
0.39493886342037965,0
0.4017046023142235,0
0.40150398017515265,0
0.40079750606679726,0
0.41094424718574446,0
0.3735484756549236,0
0.3907550382109027,0
0.39975653906043646,0
0.39540153669730327,0
0.385205400463514,0
0.40557298587163443,0
0.4248623743802742,0
0.38300501661502145,0
0.40398321218057065,0
0.38363194054016403,0
0.42413543604803916,0
0.3883410996317977,0
0.38900395773455626,0
0.4036136510247499,0
0.3794242336539612,0
0.3926194019249272,0
0.37731523240915804,0
0.41046659814604497,0
0.385376173934592,0
0.39331159838621466,0
0.402118470528914,0
0.3974315932013574,0
0.39530143464060186,0
0.38673386141417626,0
0.38789454970560566,0
0.3943586696778761,0
0.40758651938099927,0
0.38392477885022297,0
0.41005039989310454,0
0.3749635489367289,0
0.40018666302692435,0
0.3802896401041758,0
0.3894099229048734,0
0.391738981106035,0
0.40495820448362657,0
0.38357744311100217,0
0.40317624197890567,0
0.39160884297745013,0
0.38552586667447697,0
0.39001478399318984,0
0.4157268927381999,0
0.41208445806219796,0
0.38893926155185854,0
0.3995759022961614,0
0.39202739543554166,0
0.4232181982873308,0
0.4004466652686395,0
0.3868184857592111,0
0.39587119168341056,0
0.4205308561460388,0
0.4045665545841937,0
0.38325412442656326,0
0.3850427748397168,0
0.3854647020922881,0
0.39428362421390284,0
0.3772705400828344,0
0.3997885281108949,0
0.3886773004355867,0
0.38489283017787657,0
0.3864755962251005,0
0.41006850299576875,0
0.3784843651350952,0
0.3907969783940353,0
0.38457141911658743,0
0.39518876369040157,0
0.3903212908445333,0
0.4011868906743205,0
0.40476632031840204,0
0.4224364854940727,0
0.3804519436195544,0
0.3733335653381015,0
0.38736080303119913,0
0.4008903693511144,0
0.3821599200186224,0
0.3807217925813481,0
0.38683842898421594,0
0.39478998574985436,0
0.401554340968,0
0.393714449888056,0
0.3741934874567733,0
0.391332313091361,0
0.42958916058601654,0
0.381134690157999,0
0.3992680542350774,0
0.39983563321014803,0
0.3868040000178061,0
0.4133374730907457,0
0.41929013183585784,0
0.39006137432938454,0
0.392543400884859,0
0.3994178060131407,0
0.3918193175925057,0
0.40976165252317265,0
0.40036119181624774,0
0.38915820024812964,0
0.41035043416700545,0
0.38887372882246096,0
0.39237361377017244,0
0.4237476797581535,0
0.3922090644456958,0
0.3874382880318953,0
0.3978635931826291,0
0.3872433154125105,0
0.3937250802956936,0
0.4021566132384584,0
0.39891680251115486,0
0.42539565701631477,0
0.3996456821829159,0
0.37991701159992225,0
0.40711261925260583,0
0.3899086959727234,0
0.395144221949026,0
0.39928496862763313,0
0.3872495623252098,0
0.39166586137365245,0
0.3723222132045185,0
0.41487985079432993,0
0.40150815335028317,0
0.4174503137912892,0
0.39686267752922494,0
0.38124714174093305,0
0.3849490487997917,0
0.41011823884870263,0
0.4052741038288287,0
0.42185367380171346,0
0.39663241564452684,0
0.40489791617714166,0
0.39044122492578,0
0.40180288903769873,0
0.3893865419884932,0
0.3961863131699168,0
0.3804467335187033,0
0.4061678645585835,0
0.42081957642366935,0
0.40441346269463935,0
0.4593770522225161,1
0.44054531652140355,1
0.38956282219712846,0
0.3856391097873824,0
0.40150524371863744,0
0.38085416649403814,0
0.4023865015733592,0
0.3836935041296525,0
0.4203494616983594,0
0.3880834890897234,0
0.39854805488838063,0
0.40061620176307416,0
0.3839921899560149,0
0.41988731515315914,0
0.41135086054897335,0
0.38447588180551795,0
0.3732138028589615,0
0.3926999379659969,0
0.40970644953422825,0
0.40205005584952413,0
0.3928230592748448,0
0.4117671510697395,0
0.4167485111746831,0
0.3935687805825432,0
0.4175514869493288,0
0.3998738760522276,0
0.3938096798180933,0
0.41887416108675607,0
0.426509487106827,0
0.3830506677931817,0
0.3878364848975412,0
0.42027916921572384,0
0.4163823385144087,0
0.3873582557728585,0
0.4109913524013774,0
0.388168324331508,0
0.4059430654013844,0
0.39306322907061503,0
0.39758484065737926,0
0.39665184699896316,0
0.4011750360273931,0
0.3986401861056156,0
0.4155770841891065,0
0.3969094901870162,0
0.42011824401998427,0
0.3973687633119614,0
0.41333648220960845,0
0.3983589474684169,0
0.38153590396440884,0
0.39487536138699236,0
0.39043447482439286,0
0.41886400055631107,0
0.4125615857917806,0
0.3841412715681932,0
0.44988822877495716,1
0.39774316299604223,0
0.4023422483240087,0
0.38474408809964605,0
0.3973831272463693,0
0.404110694723931,0
0.4307770217449416,0
0.3893599321950886,0
0.39023703254123826,0
0.4124540907334198,0
0.41742539403669593,0
0.4069321836724749,0
0.3910978960692415,0
0.4043112129045742,0
0.3846280298174695,0
0.3977128946711225,0
0.4082370145995288,0
0.4154549262789347,0
0.42086907275842955,0
0.40310520016293655,0
0.4037403317562383,0
0.3978202420095588,0
0.41343158656639734,0
0.3919494254766733,0
0.39036655667044007,0
0.4018524488418886,0
0.4101733784279554,0
0.3926054148203201,0
0.4104209181398856,0
0.3818327948016422,0
0.41123327227948636,0
0.39166622948038393,0
0.4097446937755232,0
0.3883941111236825,0
0.3917185721975201,0
0.3960304431683136,0
0.39201777448080094,0
0.3949819397194911,0
0.41035135247795945,0
0.38620131082966486,0
0.3979600971936389,0
0.3827674576764216,0
0.39765060442425276,0
0.39447369010269534,0
0.3981244347236599,0
0.4001749321511,0
0.401595069284025,0
0.3793650174594511,0
0.4022265232632103,0
0.41102472978520005,0
0.4030086306968607,0
0.40016723243760544,0
0.403557747753823,0
0.4539205117086567,1
0.40560787334592635,0
0.3905119381503226,0
0.40056494067829623,0
0.41469681256669033,0
0.40076586160663435,0
0.41008349626044927,0
0.4020069412295664,0
0.42381342241273406,0
0.39289454233145277,0
0.395746095138045,0
0.39110603664874344,0
0.4128769272732303,0
0.3913278519509184,0
0.4135987720017514,0
0.43343598799253974,0
0.4152551700454749,0
0.4178957243024167,0
0.3930301565835881,0
0.4052710767114129,0
0.4048220868173574,0
0.39042514491538494,0
0.4151685756755204,0
0.39143611782804333,0
0.41434136286542134,0
0.4087854315802901,0
0.3867746689017075,0
0.4331459191856485,0
0.3917243316630538,0
0.4101948237017573,0
0.43312617721348895,0
0.41028276588478474,0
0.40828632698319406,0
0.3940798205791262,0
0.4054156893258917,0
0.4016296893566804,0
0.4005665603692519,0
0.4331319055344794,0
0.4019047944683562,0
0.39093453786795224,0
0.4032164929503842,0
0.3967473165463345,0
0.39813910613910625,0
0.3909418210000059,0
0.4134122648146423,0
0.39853504950840773,0
